"","CCR7","CD4","CD45RA","CD3","HLADR","CD38","CD8"
"1",1389.17370605469,990.243530273438,3427.90869140625,2573.08911132812,935.682739257812,1373.51257324219,3207.24462890625
"2",1082.17785644531,428.493194580078,3049.02075195312,2077.2080078125,637.663513183594,926.268981933594,2707.65380859375
"3",1297.1708984375,1041.32958984375,3450.2705078125,2122.62231445312,480.193664550781,1387.61486816406,2829.701171875
"4",840.486755371094,1102.80871582031,2726.20654296875,2337.96215820312,1585.23376464844,1096.03161621094,3063.87280273438
"5",1575.21740722656,921.610717773438,3690.484375,2479.28686523438,961.207092285156,1502.40966796875,3305.892578125
"6",897.16064453125,918.537963867188,3091.54516601562,2531.6171875,1772.98254394531,1126.31762695312,2981.29760742188
"7",1036.73132324219,793.874877929688,3366.01440429688,2412.54418945312,774.794006347656,755.3017578125,2899.76831054688
"8",1219.05615234375,809.677795410156,2987.4716796875,2065.96435546875,491.731689453125,870.588256835938,2739.2041015625
"9",1171.87329101562,751.460083007812,3065.03784179688,2137.10327148438,1173.19409179688,590.836242675781,2503.34130859375
"10",1657.20654296875,776.7255859375,3568.98950195312,2133.97216796875,703.889587402344,1947.28601074219,2955.27392578125
"11",1679.13610839844,722.816955566406,3291.17407226562,2305.0751953125,1132.73400878906,1448.72998046875,3592.43212890625
"12",1053.67663574219,907.73828125,3242.67211914062,2173.56689453125,1229.5517578125,928.609680175781,2944.53588867188
"13",947.179870605469,860.182739257812,2895.22583007812,2489.2685546875,1157.03869628906,745.545349121094,3156.5849609375
"14",1788.37829589844,1427.60559082031,3680.53784179688,2712.58325195312,811.346557617188,1935.8681640625,3415.50463867188
"15",1197.12072753906,941.333923339844,3434.23779296875,2370.68530273438,622.156677246094,674.656555175781,3085.99853515625
"16",1444.95654296875,739.999816894531,3352.31420898438,2591.78051757812,1604.93688964844,1642.47595214844,3487.38256835938
"17",932.718017578125,654.974914550781,2800.27294921875,2194.78051757812,1040.96826171875,1117.67626953125,2915.154296875
"18",1085.87866210938,971.863647460938,3031.11450195312,2293.48876953125,1644.12902832031,361.504760742188,2970.353515625
"19",1088.39147949219,1344.81201171875,3522.63916015625,2309.45703125,1371.72668457031,2056.126953125,3006.47509765625
"20",1249.43334960938,1005.81188964844,3574.80419921875,2419.68383789062,1287.94812011719,2233.6279296875,2651.98388671875
"21",1525.7939453125,1179.82263183594,3655.22680664062,2426.27172851562,909.497436523438,1229.19592285156,3329.158203125
"22",986.8515625,840.298400878906,2968.30786132812,2212.90625,719.259704589844,790.483520507812,3343.080078125
"23",1255.44836425781,1254.85729980469,3244.19165039062,2285.60913085938,1244.90307617188,434.084045410156,2651.19140625
"24",1606.93383789062,818.255859375,3432.54345703125,2385.50659179688,1534.59838867188,1210.44812011719,2623.20043945312
"25",1145.59411621094,488.421905517578,2954.36328125,2541.71997070312,1462.35595703125,1079.28100585938,3255.09204101562
"26",1540.32336425781,1136.93395996094,3519.68798828125,2440.400390625,1868.78747558594,1631.26940917969,3164.82958984375
"27",1016.12591552734,188.205902099609,2813.89038085938,2433.91381835938,1513.87243652344,1464.8125,3119.36791992188
"28",1347.30505371094,1083.93469238281,3590.66357421875,2068.86547851562,472.793334960938,1125.28332519531,3090.0947265625
"29",919.1357421875,483.589904785156,2853.54443359375,2175.12451171875,1111.18627929688,862.201477050781,2594.9716796875
"30",1300.73291015625,1240.66625976562,3464.38891601562,2166.56884765625,787.861328125,1192.69592285156,2426.76049804688
"31",1125.08154296875,1024.72241210938,3249.4765625,2591.98974609375,1655.00598144531,1148.0029296875,3369.07299804688
"32",1256.70324707031,1311.43493652344,3247.85278320312,2182.95849609375,1090.73364257812,1132.60876464844,3107.63256835938
"33",983.519592285156,536.409362792969,2956.43212890625,2329.53125,1783.81262207031,1389.46594238281,2609.40698242188
"34",1336.64196777344,716.018981933594,3195.27978515625,2410.7880859375,1457.58068847656,881.692810058594,2967.6005859375
"35",1102.07690429688,748.250793457031,3043.884765625,1923.61071777344,1118.75659179688,478.520660400391,2397.73071289062
"36",904.14892578125,718.854614257812,3229.9111328125,2428.17553710938,847.106079101562,713.145263671875,3383.5693359375
"37",1712.67443847656,968.11865234375,3601.85375976562,2436.8154296875,728.330200195312,1471.24047851562,3514.04736328125
"38",1311.80822753906,1401.41870117188,3657.55493164062,2563.361328125,2056.80249023438,2018.21936035156,2555.0791015625
"39",1886.97778320312,1376.85473632812,3521.31860351562,2292.60913085938,371.706359863281,1276.45141601562,3064.0126953125
"40",1893.615234375,1253.32348632812,3566.9677734375,2314.16528320312,1301.36010742188,1815.72265625,2860.16381835938
"41",1266.69006347656,864.268310546875,3129.80932617188,2295.66357421875,1172.60803222656,556.713684082031,2985.31616210938
"42",1307.72937011719,1561.23352050781,3261.806640625,2290.81982421875,882.745300292969,1425.52075195312,2743.70068359375
"43",1150.76147460938,804.89208984375,3111.580078125,2241.00317382812,1250.18676757812,1097.53430175781,2472.58129882812
"44",1141.51574707031,1361.50341796875,3088.0810546875,2570.296875,1416.48071289062,828.35693359375,3306.22265625
"45",1258.98498535156,1368.02465820312,3672.994140625,2516.6162109375,1235.33947753906,1494.52770996094,3316.0947265625
"46",1030.47094726562,973.074340820312,3200.7197265625,2326.53100585938,648.987060546875,1949.642578125,3114.67846679688
"47",1437.44396972656,789.635314941406,3420.13549804688,2424.19287109375,1124.76867675781,1504.48547363281,3186.35522460938
"48",862.387023925781,852.4140625,3103.70703125,2362.52514648438,980.10693359375,766.380859375,2809.21435546875
"49",1609.87109375,1256.998046875,3531.36938476562,2500.43896484375,1415.13952636719,1617.70581054688,3239.30078125
"50",1104.53576660156,552.666564941406,3320.48852539062,1765.96435546875,979.110168457031,472.651306152344,2906.36669921875
"51",1165.09838867188,1150.21020507812,3177.04150390625,2465.091796875,366.498718261719,854.453918457031,3288.84033203125
"52",1818.7626953125,1059.74572753906,3654.70166015625,2189.27563476562,1196.91772460938,1145.25634765625,2733.09619140625
"53",1683.43420410156,1633.90502929688,3599.67163085938,2133.13208007812,840.06103515625,1372.81872558594,3167.82470703125
"54",1658.64379882812,932.753295898438,3504.427734375,2588.30004882812,1438.65759277344,1008.43530273438,3300.62060546875
"55",1397.89831542969,1000.67883300781,3803.2744140625,2334.8828125,1287.35852050781,678.277954101562,3272.01440429688
"56",1296.20520019531,1185.96789550781,3346.77319335938,2549.7177734375,259.147766113281,882.314819335938,3289.66040039062
"57",1361.03894042969,1452.83947753906,3561.61303710938,2252.02392578125,858.65185546875,677.035583496094,3002.29614257812
"58",1360.00769042969,1147.21081542969,3621.876953125,2245.43408203125,986.557800292969,711.217651367188,2969.60815429688
"59",1153.46130371094,743.760375976562,3112.35302734375,2477.19189453125,1824.86535644531,958.286437988281,3472.80419921875
"60",1212.99890136719,1187.87951660156,3446.41015625,2433.06030273438,1484.72131347656,2337.8759765625,2791.18774414062
"61",1384.90124511719,1118.06518554688,3355.68676757812,2399.14697265625,695.354125976562,651.905944824219,3236.73852539062
"62",1216.84301757812,1623.30871582031,3650.70825195312,2407.65942382812,1716.34045410156,1261.04504394531,3392.41650390625
"63",992.928161621094,893.857604980469,3455.94262695312,2327.48168945312,616.345092773438,996.363464355469,3190.35278320312
"64",1081.56237792969,1315.859375,3376.73315429688,2223.00610351562,1092.35864257812,37.0156631469727,2809.1943359375
"65",1065.23669433594,953.543334960938,3105.5126953125,2358.23852539062,1658.76147460938,1398.5234375,2700.29614257812
