"","CCR7","CD4","CD45RA","CD3","HLADR","CD38","CD8"
"1",1353.99719238281,1019.69171142578,3457.25952148438,2322.28125,1357.798828125,1639.44274902344,3052.70263671875
"2",1219.30810546875,1322.140625,3139.947265625,2325.38208007812,1296.10363769531,874.073120117188,3300.9775390625
"3",672.282348632812,1408.99841308594,3031.513671875,2688.04052734375,342.131591796875,1127.39807128906,3420.61987304688
"4",1096.97668457031,27.5030708312988,3448.53442382812,2503.12158203125,1130.86743164062,1076.32702636719,3392.55126953125
"5",749.464965820312,1229.27697753906,3020.61254882812,2417.50634765625,1637.54077148438,1068.95983886719,3346.61108398438
"6",1636.55395507812,1594.994140625,3656.36376953125,2494.8203125,1420.15380859375,986.428283691406,3114.59326171875
"7",847.986999511719,893.288818359375,3250.36279296875,2329.37451171875,1350.34814453125,920.862915039062,3365.25317382812
"8",877.0205078125,1541.77185058594,3585.623046875,2264.6669921875,1233.9912109375,823.219116210938,2659.41162109375
"9",1303.4248046875,1068.43090820312,3093.9443359375,2186.451171875,1357.6318359375,1095.3515625,2782.38525390625
"10",1081.82897949219,1093.89562988281,3155.49487304688,2401.44189453125,1506.64782714844,1596.96130371094,2923.49609375
"11",1203.48498535156,68.7281494140625,3411.87329101562,2448.78344726562,1443.53503417969,953.282897949219,2894.24096679688
"12",1549.76879882812,1529.99462890625,3632.52099609375,2508.82543945312,1448.81628417969,1582.23657226562,3023.25463867188
"13",172.283889770508,1137.79516601562,3594.73291015625,2417.09057617188,1795.94763183594,1977.68298339844,3145.40771484375
"14",991.808044433594,1395.203125,3453.46069335938,2360.1416015625,1904.80554199219,1381.8662109375,3360.10546875
"15",1592.71044921875,957.8740234375,2768.89916992188,2087.64135742188,828.876770019531,302.623443603516,1713.93640136719
"16",1096.6123046875,1155.86877441406,2988.07080078125,2245.388671875,1196.98095703125,1463.45361328125,2711.10302734375
"17",-367.876373291016,977.919006347656,3587.3828125,2321.43090820312,1284.25769042969,616.296691894531,3139.05078125
"18",783.048034667969,1240.25073242188,3223.45654296875,2491.09301757812,624.127014160156,317.916625976562,3410.87451171875
"19",686.719482421875,1565.83276367188,3616.578125,2532.43676757812,1364.23046875,133.536819458008,2906.73217773438
"20",1167.30529785156,475.494384765625,3094.56420898438,2388.13598632812,2853.91552734375,2720.462890625,2661.91357421875
"21",345.229187011719,606.76025390625,3419.1435546875,2345.83251953125,1132.94177246094,1228.23364257812,2691.1767578125
"22",-286.935852050781,1255.50622558594,3664.64575195312,2506.2646484375,137.108520507812,1145.20129394531,3217.2880859375
"23",1791.03234863281,1441.67419433594,3581.46166992188,2572.08325195312,1370.66479492188,2080.3564453125,2917.798828125
"24",-983.07373046875,1298.78649902344,3596.02075195312,2345.96752929688,1925.138671875,1540.22302246094,3340.16967773438
"25",580.697448730469,1538.63732910156,3435.8955078125,2133.67822265625,911.506896972656,827.2958984375,2821.48461914062
"26",879.353210449219,1184.15466308594,3513.12646484375,2336.03247070312,1196.45178222656,1577.60107421875,3257.80444335938
"27",-632.9775390625,1255.1083984375,3453.55615234375,2393.32104492188,1354.77490234375,1261.73767089844,3323.87841796875
"28",1057.427734375,1388.59057617188,3266.07177734375,2582.46948242188,1895.82873535156,1673.89270019531,3532.19165039062
"29",583.357116699219,1307.59484863281,2973.24291992188,2459.240234375,1274.02807617188,897.430603027344,3497.44702148438
