"","CCR7","CD4","CD45RA","CD3","HLADR","CD38","CD8"
"1",1617.41552734375,597.739013671875,2890.7421875,1829.19787597656,547.997314453125,806.664794921875,2866.08374023438
"2",1353.38562011719,1228.75061035156,3392.62182617188,2532.80615234375,919.626037597656,694.43115234375,3237.06884765625
"3",869.308959960938,989.26171875,3398.201171875,2213.1865234375,1192.16638183594,1284.34912109375,2825.697265625
"4",658.312622070312,492.704254150391,3099.95166015625,2821.904296875,1886.83276367188,1650.43225097656,2028.26733398438
"5",848.33447265625,791.148559570312,2562.57592773438,2643.92553710938,1074.23913574219,878.163818359375,1901.80419921875
"6",955.204711914062,929.844604492188,2867.490234375,2882.986328125,353.163848876953,1382.87561035156,1962.43676757812
"7",715.3203125,808.183044433594,2718.572265625,2331.22045898438,138.365081787109,1724.37927246094,2977.83422851562
"8",1395.10888671875,1491.26232910156,3286.82104492188,2236.17724609375,-61.2385559082031,607.461975097656,2761.98559570312
"9",703.707946777344,818.600891113281,3377.20532226562,2358.34814453125,2179.10131835938,2328.59594726562,3261.60791015625
"10",1014.10797119141,893.665405273438,2895.81079101562,2112.0810546875,-121.333869934082,700.126892089844,1859.97241210938
"11",1109.55285644531,753.388732910156,2679.45190429688,2611.4541015625,2187.44873046875,1456.59545898438,3231.97485351562
"12",1032.67260742188,798.862854003906,2830.11376953125,2588.78051757812,-106.124328613281,1785.81579589844,1839.19396972656
"13",458.690826416016,629.052795410156,3358.76391601562,2258.00219726562,1319.29309082031,1005.37170410156,2904.486328125
"14",1223.06091308594,1064.16735839844,2710.73608398438,2645.87548828125,159.160415649414,1547.7900390625,1886.29968261719
"15",940.895202636719,804.836547851562,2883.66967773438,2654.68090820312,-19.5646629333496,1843.18933105469,2169.97265625
"16",1289.630859375,1047.89807128906,2912.49975585938,2064.34643554688,1051.66357421875,1530.48315429688,1779.82727050781
"17",1164.84033203125,980.998168945312,3553.2587890625,2659.93359375,257.119293212891,1767.89196777344,3348.63134765625
"18",686.500793457031,786.758178710938,3548.2265625,2524.72607421875,1950.5703125,2140.13940429688,3266.13500976562
"19",105.144012451172,1419.58288574219,3501.97778320312,2295.10375976562,1927.56042480469,1138.01513671875,2744.30908203125
"20",980.9384765625,1598.36108398438,3278.82348632812,2354.50659179688,864.097290039062,1332.09326171875,2681.23559570312
"21",1272.37707519531,405.590515136719,2896.52465820312,2414.80126953125,622.644653320312,1837.56140136719,3087.0439453125
"22",637.6259765625,1074.97924804688,3042.3330078125,2297.51635742188,150.902236938477,986.789978027344,2483.17919921875
"23",414.650390625,1013.38226318359,3451.15747070312,2182.205078125,1504.8076171875,1375.66296386719,2921.03784179688
"24",643.553405761719,517.101745605469,2862.44946289062,2854.48706054688,1064.64013671875,1345.50024414062,1664.36865234375
"25",932.739196777344,852.208190917969,3253.50146484375,2793.1259765625,1223.93139648438,1634.17517089844,2430.29833984375
"26",746.584838867188,488.133117675781,3202.19140625,2916.486328125,629.250854492188,1755.39172363281,2546.9208984375
"27",1042.59497070312,923.299682617188,2909.265625,2049.52270507812,1625.93176269531,1988.83996582031,2339.74291992188
"28",1090.63989257812,810.543823242188,2565.29296875,2268.92578125,1190.5,1218.98449707031,3318.71118164062
"29",939.072509765625,867.060119628906,2656.126953125,2858.79907226562,1084.04577636719,1798.54431152344,2619.89916992188
"30",927.450439453125,689.198486328125,2634.97338867188,2985.83056640625,2275.43041992188,1801.83276367188,1856.19348144531
"31",1223.40759277344,1151.08117675781,2647.22778320312,2341.97045898438,1310.32946777344,1479.20581054688,2943.22900390625
"32",1010.765625,606.128540039062,2644.00122070312,2028.361328125,1379.15502929688,1245.13366699219,2225.97607421875
"33",1053.56494140625,710.830078125,2917.91552734375,2630.58056640625,1246.69177246094,1552.94775390625,1663.1865234375
"34",948.114440917969,838.798828125,2590.8623046875,2024.54931640625,1456.91735839844,890.740356445312,2744.64233398438
"35",776.119445800781,1162.87878417969,3515.20385742188,2387.48022460938,1677.83532714844,911.447204589844,3215.88818359375
"36",525.412536621094,846.326232910156,3110.24755859375,2040.294921875,1260.12902832031,1331.49853515625,2232.15869140625
"37",990.239685058594,747.894897460938,2876.20434570312,2125.3818359375,1026.21215820312,781.473266601562,2581.91235351562
"38",1082.78503417969,753.876892089844,3227.83642578125,2261.00805664062,1390.1123046875,1701.16955566406,2305.55029296875
"39",722.741027832031,1627.76428222656,3456.44799804688,2471.09765625,1085.45776367188,1045.28210449219,3267.72729492188
"40",1326.1728515625,890.497802734375,2907.74169921875,2569.423828125,737.267700195312,845.989562988281,3208.86254882812
"41",905.117126464844,788.660522460938,2765.78247070312,2469.51635742188,1954.6494140625,1342.88842773438,3098.31787109375
"42",1335.45495605469,687.536376953125,2620.86279296875,2672.88671875,997.059265136719,1265.8251953125,2530.42260742188
"43",871.416870117188,854.519714355469,2651.53564453125,2792.47265625,919.831909179688,1382.36303710938,2399.59985351562
"44",826.941650390625,1214.56921386719,2901.09350585938,2861.17651367188,849.598083496094,1062.51062011719,2245.35278320312
"45",969.020263671875,920.112487792969,2873.22729492188,2752.4638671875,883.604064941406,1921.80017089844,2155.4033203125
"46",946.966003417969,1077.61962890625,3608.99389648438,2339.302734375,1571.68432617188,1325.22717285156,3027.92260742188
"47",705.372985839844,362.732971191406,3262.32495117188,2330.70434570312,1603.26965332031,1748.22448730469,2725.85571289062
"48",857.892517089844,764.384826660156,3636.07421875,2547.39184570312,1375.537109375,1888.71569824219,3232.52612304688
"49",1034.17236328125,582.294738769531,2488.51733398438,2733.18676757812,320.416564941406,1509.91381835938,2334.02368164062
"50",981.185302734375,838.239624023438,3488.96313476562,2477.55151367188,1288.52404785156,1165.05456542969,2998.49633789062
"51",655.472045898438,1156.7431640625,3191.2568359375,2380.89721679688,1334.03173828125,632.412048339844,3252.37182617188
"52",1136.18298339844,1095.65649414062,2819.29418945312,2113.45361328125,882.783264160156,689.393859863281,2497.01733398438
"53",250.792587280273,1284.74865722656,3497.37915039062,2297.2685546875,2445.0478515625,2260.4658203125,3178.03002929688
"54",1564.6259765625,591.660766601562,2566.33349609375,1994.72631835938,1031.14807128906,1691.01940917969,2182.47973632812
"55",761.255554199219,842.594970703125,3013.0126953125,2132.18603515625,958.953002929688,1314.466796875,2432.82348632812
"56",564.901794433594,574.516418457031,3195.6884765625,2106.61791992188,1616.94555664062,631.330810546875,2534.17944335938
"57",1215.69873046875,911.23486328125,2880.09399414062,2031.65454101562,1072.12475585938,1792.11450195312,2956.77661132812
"58",746.999633789062,1369.09838867188,3467.7734375,2318.90600585938,1069.43493652344,1280.3515625,2568.52221679688
"59",1359.91796875,959.230712890625,3234.91162109375,2245.01416015625,1687.75073242188,837.546752929688,2833.4228515625
"60",994.121520996094,880.460327148438,3095.12353515625,2112.34326171875,1486.37023925781,786.362915039062,2578.46508789062
"61",553.994445800781,730.805297851562,3162.98852539062,2335.64599609375,960.741088867188,1436.99682617188,1746.615234375
"62",875.556457519531,1395.77624511719,3298.4697265625,2432.84643554688,1277.82373046875,1682.26037597656,2080.54956054688
"63",859.885681152344,1440.88415527344,3291.15795898438,2345.82958984375,1274.07543945312,1786.65576171875,2772.91137695312
"64",1050.3095703125,910.919555664062,2581.58129882812,2350.31201171875,1009.1494140625,779.488342285156,2954.84912109375
"65",1030.71960449219,573.419616699219,3243.00708007812,2358.17138671875,1287.14099121094,1021.39300537109,3047.94018554688
"66",1286.93957519531,777.696838378906,2897.45874023438,2194.40307617188,1264.05114746094,1421.26843261719,2643.45581054688
"67",21.1938095092773,1665.20043945312,3582.79663085938,2596.064453125,1465.88757324219,1036.88330078125,3348.4375
"68",814.732788085938,593.503784179688,2973.142578125,2715.65844726562,1134.771484375,670.757080078125,2425.35766601562
"69",739.697875976562,1190.01928710938,3394.486328125,2379.59814453125,1391.70812988281,445.068389892578,2357.65991210938
"70",1121.51953125,1049.3876953125,2772.94921875,2654.13720703125,1125.2216796875,1929.07299804688,2147.47241210938
"71",871.094604492188,1377.01025390625,3422.68872070312,2407.20190429688,558.670837402344,761.625732421875,2560.2314453125
"72",918.434692382812,1526.92102050781,3485.11303710938,2621.66845703125,1295.17565917969,1212.00415039062,3350.34741210938
"73",431.058746337891,713.242797851562,2883.88671875,2825.64013671875,605.061584472656,1294.82580566406,1819.77978515625
"74",925.271301269531,665.134033203125,2794.41528320312,2093.89794921875,965.369506835938,931.343444824219,2536.0224609375
"75",967.980346679688,761.067077636719,2699.087890625,2396.88110351562,1417.56640625,1743.97180175781,2381.10986328125
"76",864.405151367188,545.137634277344,3389.81372070312,2578.98706054688,2154.15771484375,1274.26818847656,3251.61743164062
"77",1115.44567871094,867.02001953125,2591.27709960938,2790.34741210938,335.777313232422,687.218811035156,2592.54345703125
"78",674.640197753906,1030.73425292969,3150.86279296875,2194.82788085938,1454.03723144531,466.294769287109,2704.53979492188
"79",1086.8505859375,1370.55895996094,3562.11938476562,2528.81640625,1772.19140625,1537.24108886719,3447.36840820312
"80",1058.59680175781,1004.79266357422,3242.23657226562,2131.92553710938,1559.45727539062,1638.43908691406,2330.27807617188
"81",775.634643554688,980.711303710938,2980.39916992188,2786.30834960938,1378.08483886719,1604.06787109375,2276.98266601562
"82",436.742584228516,1085.45251464844,3584.001953125,2438.33374023438,1594.37292480469,1136.03674316406,3263.58154296875
"83",840.836120605469,570.995483398438,2981.21728515625,1819.05163574219,1632.38635253906,1012.88238525391,2305.80810546875
"84",723.078247070312,791.607482910156,2657.7763671875,2275.49072265625,763.453002929688,967.575866699219,2923.56665039062
"85",1188.91357421875,810.916442871094,2927.71923828125,2913.16650390625,433.701416015625,2076.466796875,2779.96069335938
"86",839.009704589844,701.559814453125,3217.4013671875,2427.13330078125,1476.63244628906,1567.06970214844,2814.23095703125
