"","CCR7","CD4","CD45RA","CD3","HLADR","CD38","CD8"
"1",1901.470703125,1124.32897949219,3598.73510742188,2202.84448242188,1175.91528320312,1571.18920898438,2975.00952148438
"2",1246.36486816406,1306.98718261719,3530.17407226562,2399.87768554688,1083.05920410156,759.549011230469,2422.33349609375
"3",946.154846191406,1116.072265625,3160.08203125,2207.06079101562,860.765380859375,650.815246582031,2730.24267578125
"4",1428.73937988281,1288.43322753906,3405.68237304688,2408.45922851562,1408.69689941406,522.462341308594,3537.2724609375
"5",1167.87390136719,593.798950195312,3504.42724609375,2440.82299804688,797.235168457031,867.390991210938,3252.05224609375
"6",996.686340332031,493.480255126953,3013.400390625,2630.91845703125,1040.03076171875,1393.24267578125,3420.89477539062
"7",1042.07604980469,1488.15661621094,3623.52734375,2181.71997070312,2160.17114257812,2194.5439453125,2780.23706054688
"8",1681.22412109375,1015.55731201172,3612.7119140625,2558.54296875,1396.73352050781,1038.97937011719,3471.66967773438
"9",1041.27380371094,1103.009765625,3166.18212890625,2593.91064453125,907.582885742188,427.764129638672,3031.20336914062
"10",1329.93041992188,657.974670410156,3469.26806640625,2497.46655273438,1833.69189453125,1434.857421875,2902.68725585938
"11",1478.83972167969,1440.50439453125,3179.03466796875,2275.66162109375,1169.29345703125,1428.93383789062,2554.98510742188
"12",1831.64038085938,929.212097167969,3612.79321289062,2211.60034179688,1306.30798339844,1498.52209472656,3075.55517578125
"13",1140.27075195312,895.032775878906,3228.05249023438,2332.70776367188,1175.20300292969,899.198608398438,2730.51708984375
"14",1248.25524902344,947.351013183594,3348.10546875,2277.033203125,1379.220703125,513.39599609375,2709.86572265625
"15",1508.57385253906,663.141967773438,3565.78002929688,2421.41870117188,944.864013671875,246.252380371094,3073.57495117188
"16",815.716674804688,1297.31884765625,2866.00854492188,2537.20190429688,524.609924316406,158.208679199219,3349.17407226562
"17",985.506042480469,1160.51062011719,2696.93359375,2285.47509765625,390.060028076172,1118.50622558594,3440.01171875
"18",1251.03466796875,1307.88623046875,3696.26049804688,2010.46850585938,1322.87194824219,691.081359863281,2668.318359375
"19",1896.65734863281,1203.72729492188,3711.49877929688,2310.41430664062,1004.93206787109,1361.89013671875,3387.115234375
"20",1101.18786621094,814.304443359375,3419.44677734375,2251.31958007812,1087.83239746094,624.265808105469,2695.21826171875
"21",1272.63537597656,921.641418457031,2956.32739257812,2396.755859375,711.861938476562,930.455322265625,3014.32861328125
"22",1088.94189453125,1010.71398925781,2976.1748046875,2334.88403320312,1267.32885742188,447.181976318359,2790.51293945312
"23",1969.53845214844,1313.86865234375,2659.13720703125,2362.59497070312,854.066528320312,821.76611328125,3258.10229492188
"24",1524.24609375,1456.1689453125,3853.22924804688,2562.02416992188,1374.97644042969,1106.21142578125,3286.11791992188
"25",931.7900390625,588.070434570312,2910.38330078125,2418.89501953125,682.521179199219,848.10693359375,3209.35888671875
"26",1192.10009765625,1061.33850097656,3554.82397460938,2447.33618164062,679.153198242188,1682.60778808594,2801.45361328125
"27",992.2822265625,647.995788574219,2748.12841796875,2280.9404296875,877.290405273438,1346.54223632812,3249.64575195312
"28",1460.90161132812,902.918640136719,3529.052734375,2528.79736328125,374.132171630859,1305.25805664062,3109.73486328125
"29",1163.67199707031,987.978454589844,3019.06567382812,2385.39404296875,1224.0400390625,359.240264892578,3201.18994140625
"30",1579.98315429688,1349.63464355469,3847.24462890625,2537.35595703125,1207.52551269531,1058.32141113281,3484.13793945312
"31",1100.68640136719,918.091735839844,3416.92895507812,2461.02319335938,725.970886230469,665.193908691406,2714.13623046875
"32",813.856140136719,574.216369628906,3087.03735351562,1996.74731445312,1110.05261230469,859.992126464844,2633.70874023438
"33",1083.19543457031,1239.255859375,3407.71142578125,2663.107421875,1129.92297363281,1525.21411132812,3407.55102539062
"34",1188.13635253906,1280.40539550781,3458.5556640625,2136.01977539062,1666.75903320312,571.72509765625,2732.46557617188
"35",1103.16577148438,1258.58435058594,3270.03515625,2389.42553710938,825.403137207031,856.529357910156,3321.98486328125
"36",940.715698242188,859.671630859375,3177.03491210938,2438.462890625,1080.47900390625,423.570251464844,3492.1435546875
"37",1565.74365234375,782.624816894531,3423.56689453125,2508.07568359375,1313.56140136719,1570.19763183594,3469.3271484375
"38",1306.4970703125,1413.72277832031,3601.04052734375,2425.54052734375,1612.35754394531,290.453674316406,3114.18896484375
"39",1907.67565917969,1077.65991210938,3379.54077148438,2072.23486328125,1009.78875732422,877.911865234375,2994.55493164062
"40",1575.01000976562,1025.6923828125,3364.38134765625,2397.26953125,1616.93981933594,1443.86376953125,3423.822265625
"41",1890.21105957031,574.546997070312,2652.96997070312,2032.1689453125,1050.92150878906,757.009155273438,3251.21215820312
"42",1848.2705078125,1163.59020996094,3524.58129882812,2088.27880859375,1071.74548339844,1171.02551269531,2754.27783203125
"43",1367.60827636719,750.435424804688,2706.017578125,2261.29907226562,580.076110839844,491.042358398438,2497.23022460938
"44",1190.73486328125,611.72216796875,3596.99584960938,2209.45336914062,1400.27941894531,770.479736328125,2862.91186523438
"45",1110.31164550781,221.901916503906,3145.6474609375,2669.90600585938,1302.33032226562,1193.27941894531,3424.08837890625
"46",1613.0810546875,892.302124023438,3551.64501953125,2512.83715820312,1129.21228027344,1254.59057617188,3416.74755859375
"47",1236.25207519531,1166.5390625,3593.63012695312,2351.27807617188,872.077453613281,91.8822250366211,3175.3408203125
"48",1496.41467285156,1352.20947265625,3547.978515625,2414.55200195312,1598.64807128906,443.983154296875,3193.20947265625
"49",1710.32287597656,1039.21435546875,3421.76831054688,2346.50439453125,739.536987304688,2084.60009765625,2912.369140625
"50",1297.83569335938,1063.00231933594,3130.34033203125,2384.93798828125,1098.64477539062,1279.91149902344,3217.99682617188
"51",1152.63598632812,1151.57861328125,3152.53588867188,2468.57641601562,1284.55395507812,1112.615234375,3293.30615234375
"52",1108.40979003906,340.253265380859,3214.75244140625,2335.11328125,1427.7197265625,1442.625,3009.67456054688
"53",1146.6552734375,346.918762207031,3149.9248046875,1772.37097167969,2343.59423828125,2945.55297851562,1765.39221191406
"54",1536.30261230469,788.209106445312,3621.13159179688,2208.64575195312,1170.87976074219,1171.09704589844,3237.49755859375
"55",939.075805664062,1314.83215332031,2646.71850585938,2231.57421875,558.772705078125,537.316711425781,2846.34448242188
"56",1949.15063476562,1208.13342285156,3737.39990234375,2467.75805664062,632.578491210938,1403.07043457031,3393.50610351562
"57",947.707336425781,207.411209106445,2881.45190429688,2321.23315429688,1342.22497558594,1047.24353027344,3033.26318359375
"58",1332.43786621094,1274.89416503906,3618.16577148438,2412.82421875,1608.912109375,1377.91088867188,3258.85693359375
"59",1615.69909667969,1167.45874023438,3480.47216796875,2284.46948242188,1462.23352050781,1409.14074707031,3355.11401367188
"60",1912.77331542969,267.532318115234,3647.14575195312,2327.103515625,686.667907714844,1289.31005859375,3267.78955078125
"61",1781.3310546875,1310.25622558594,3607.01684570312,2433.89135742188,1598.65454101562,1917.20178222656,3092.88330078125
"62",940.015380859375,720.341918945312,3601.29833984375,2572.56616210938,966.515991210938,1386.74633789062,2770.8525390625
"63",1364.7177734375,1196.67761230469,3695.6025390625,2378.41943359375,1166.64758300781,944.170288085938,3217.16088867188
"64",851.667236328125,1241.42443847656,3543.56323242188,1981.61047363281,1425.63989257812,1231.60266113281,2641.935546875
"65",899.867309570312,887.782287597656,3186.96459960938,2392.87231445312,1330.21716308594,1353.05187988281,2633.19799804688
