"","CCR7","CD4","CD45RA","CD3","HLADR","CD38","CD8"
"1",105.405532836914,641.279357910156,3431.7900390625,2431.97412109375,1170.12280273438,1994.4228515625,3478.60546875
"2",1579.96765136719,1497.9228515625,3526.50634765625,2467.16674804688,1636.35571289062,1944.35278320312,3666.572265625
"3",-231.501708984375,1474.66528320312,3393.52416992188,2493.98046875,1398.55346679688,809.916687011719,3657.20532226562
"4",1816.36657714844,597.840637207031,3346.93774414062,2323.15698242188,1228.70251464844,1299.24841308594,3450.97119140625
"5",424.601623535156,1009.42114257812,3157.40649414062,2588.39282226562,1491.88842773438,1264.51794433594,3649.00561523438
"6",762.395141601562,973.798950195312,3064.51782226562,2435.1103515625,375.295806884766,1505.134765625,3715.35473632812
"7",1345.85595703125,945.148986816406,2931.02954101562,2281.15380859375,1234.51928710938,1405.693359375,3305.12573242188
"8",735.953674316406,1042.74841308594,3306.06616210938,2598.25805664062,887.716735839844,866.210205078125,3315.94189453125
"9",1337.42565917969,1355.15734863281,2804.83544921875,2304.81958007812,1876.66394042969,1928.81604003906,3692.9169921875
"10",-35.9975624084473,912.917114257812,3405.84765625,2322.43823242188,1420.23779296875,889.489135742188,3444.03002929688
"11",1827.310546875,1312.08984375,3268.06176757812,2609.12841796875,2425.27954101562,1894.916015625,3696.1650390625
"12",1690.63793945312,1408.75537109375,3486.2685546875,2444.03881835938,547.065490722656,1345.92993164062,3611.216796875
"13",895.10546875,1233.86706542969,3166.82592773438,2516.99853515625,2091.40698242188,2157.37890625,3658.90869140625
"14",1509.6884765625,1266.56469726562,3022.02319335938,2612.41357421875,1390.14465332031,1846.26135253906,3787.95043945312
"15",1499.88610839844,423.209197998047,3509.34814453125,2590.02734375,1297.41589355469,1216.83093261719,3550.63110351562
"16",1343.59838867188,621.936767578125,3428.89086914062,2408.3359375,1351.88781738281,942.016479492188,3348.68115234375
"17",1426.72045898438,1080.71936035156,3044.09765625,2682.5166015625,1250.2197265625,1389.89672851562,3347.28369140625
"18",1232.86010742188,942.013549804688,2821.32421875,2583.97705078125,1616.03576660156,1233.64929199219,3589.81787109375
"19",1282.25231933594,1212.84753417969,3381.36376953125,2480.76513671875,1266.93615722656,1265.93701171875,3591.78198242188
"20",1613.94018554688,1508.37805175781,3249.15063476562,2422.65161132812,1371.8720703125,1796.3173828125,3689.10522460938
