"","CCR7","CD4","CD45RA","CD3","HLADR","CD38","CD8"
"1",717.333862304688,1146.57678222656,3094.81103515625,2526.26513671875,1333.11181640625,1510.16442871094,3203.7109375
"2",681.858154296875,1398.14660644531,3168.9013671875,2394.29663085938,918.446350097656,1306.35595703125,3056.62060546875
"3",402.302368164062,920.260131835938,3440.26513671875,2221.533203125,1585.45068359375,1086.02001953125,2728.25219726562
"4",1509.65270996094,1492.24829101562,3143.3876953125,2592.564453125,1116.42724609375,1577.51489257812,3191.38232421875
"5",1365.95068359375,659.676208496094,3382.40625,2126.84692382812,1317.98803710938,1277.26586914062,3079.7294921875
"6",1388.95617675781,1213.08459472656,3486.77197265625,2450.04614257812,1103.4677734375,1474.88989257812,3200.576171875
"7",857.55517578125,898.606506347656,2999.38671875,2533.18725585938,1231.32641601562,1011.87017822266,3248.06713867188
"8",994.764038085938,785.183654785156,3339.21899414062,2343.99658203125,1366.75671386719,1787.513671875,2923.95922851562
"9",165.4287109375,1539.37927246094,3610.83178710938,2452.93823242188,1559.88256835938,1824.16455078125,3052.06665039062
"10",1199.02014160156,816.364807128906,3270.31640625,2535.14575195312,1424.31896972656,1237.26477050781,2809.34814453125
"11",1018.04943847656,1287.93432617188,3243.55517578125,2514.9775390625,1054.71716308594,820.142150878906,3095.73120117188
"12",1201.17102050781,941.33935546875,3305.22802734375,2408.00122070312,1121.54260253906,1355.13623046875,3192.22485351562
"13",1472.10754394531,726.182006835938,3332.20263671875,2497.26708984375,1284.83801269531,1710.69543457031,3068.30200195312
"14",404.377349853516,1315.06945800781,3659.91088867188,2534.91430664062,1510.68115234375,1250.49853515625,3305.18188476562
"15",1911.36242675781,608.67919921875,2553.67724609375,2085.275390625,1838.88989257812,850.762939453125,2835.80419921875
"16",1638.23815917969,1270.70153808594,3498.28344726562,2354.52661132812,1399.98840332031,1308.23168945312,3072.56884765625
"17",1560.16442871094,921.905639648438,3422.48510742188,2613.251953125,1229.89758300781,1918.26843261719,3259.462890625
"18",1387.64172363281,1164.61486816406,3586.56762695312,2606.92846679688,473.816162109375,910.591857910156,3145.3984375
"19",1469.78967285156,862.399658203125,2964.18627929688,2193.26831054688,1354.52087402344,788.484130859375,2796.74194335938
"20",1101.19165039062,1304.99438476562,3429.55810546875,2680.56420898438,903.400085449219,1236.29016113281,2873.06909179688
"21",544.359558105469,665.160034179688,2913.98095703125,2369.21508789062,716.844848632812,601.058654785156,2556.23583984375
"22",1172.16577148438,821.279968261719,2691.91748046875,2243.8671875,1093.90197753906,625.329895019531,2750.94018554688
"23",1039.26623535156,780.810607910156,2676.35424804688,2401.88842773438,789.242736816406,854.599609375,2940.19897460938
"24",1066.27612304688,894.848083496094,3331.83154296875,2367.6669921875,1803.89831542969,1289.59838867188,3128.310546875
"25",1102.98303222656,1004.56530761719,3529.12622070312,2305.8359375,1602.26525878906,1285.46081542969,3205.37475585938
"26",2081.85302734375,892.048034667969,2978.8759765625,1958.85302734375,1078.25341796875,557.342712402344,2706.10229492188
"27",545.375,801.830810546875,3450.28759765625,2521.3056640625,548.431701660156,1119.09313964844,3022.96142578125
"28",1386.28930664062,1162.3125,3640.33715820312,2457.48974609375,1105.52563476562,1098.90649414062,3340.70727539062
"29",871.060485839844,674.491394042969,2622.65112304688,1947.53723144531,1370.68579101562,901.115295410156,2671.13525390625
"30",953.436645507812,663.436462402344,2793.98217773438,2362.26440429688,1505.14379882812,1060.54736328125,2963.1884765625
"31",614.207580566406,829.465942382812,3229.84204101562,2042.51379394531,916.385681152344,588.203979492188,2667.02319335938
"32",1204.04077148438,676.273986816406,3003.3857421875,2495.509765625,852.811767578125,1423.97265625,3314.0185546875
"33",1462.73681640625,1143.67272949219,3479.09008789062,2380.373046875,1720.12963867188,1495.75451660156,2560.84912109375
"34",1085.90576171875,502.414093017578,2839.31323242188,2427.1865234375,723.394836425781,1584.3486328125,3244.275390625
"35",1896.74890136719,648.657836914062,3359.19604492188,2404.82958984375,985.710876464844,1333.94677734375,2620.99877929688
"36",1449.38940429688,699.426086425781,3397.34008789062,2108.5078125,1199.75524902344,1081.85559082031,2795.95336914062
"37",399.658843994141,352.988494873047,3329.32397460938,2431.4599609375,1207.98425292969,1233.91528320312,2699.96606445312
"38",723.627136230469,832.274658203125,2780.4912109375,2391.98974609375,1125.82922363281,791.049377441406,2859.65307617188
"39",1199.16479492188,891.217712402344,3133.32470703125,2573.10961914062,1689.12829589844,1685.75036621094,3333.47387695312
"40",267.342956542969,1477.81408691406,3535.759765625,2626.46411132812,944.012512207031,950.873291015625,2988.62109375
"41",778.022277832031,1305.17492675781,3464.40356445312,2306.54541015625,1207.828125,1711.80834960938,2644.19555664062
"42",1338.91625976562,853.785339355469,2951.43627929688,2592.81323242188,1523.62414550781,1527.02197265625,3294.5341796875
"43",1386.21508789062,717.152099609375,3019.47241210938,2294.15673828125,1403.65234375,1302.91906738281,2845.85546875
"44",616.515258789062,778.440246582031,2432.25268554688,2279.6435546875,760.695861816406,551.866821289062,2817.97705078125
"45",601.237426757812,421.68603515625,2975.84887695312,2521.49975585938,546.779479980469,1373.16687011719,3318.69262695312
"46",1331.64318847656,965.816223144531,2776.74267578125,2456.357421875,1646.63195800781,832.15087890625,2735.02856445312
"47",635.036010742188,1242.4140625,3533.31909179688,2503.19897460938,1129.96044921875,1117.67602539062,2646.33862304688
"48",701.525573730469,845.062316894531,3372.8017578125,2490.51977539062,1704.13977050781,1385.22253417969,2850.3427734375
"49",1100.53063964844,837.922119140625,3209.49877929688,2475.74731445312,1039.64965820312,1348.10205078125,2945.00854492188
"50",794.373901367188,1113.95458984375,3308.24877929688,2290.79809570312,794.338500976562,739.989562988281,2914.9482421875
"51",847.95166015625,1314.99353027344,3614.77856445312,2630.00122070312,1770.90600585938,1494.38732910156,3002.59765625
"52",1780.775390625,732.952209472656,2778.48706054688,2355.90649414062,1720.46044921875,1338.64428710938,2957.52294921875
"53",647.594360351562,1053.52380371094,3402.83764648438,2407.87939453125,885.413391113281,1077.400390625,3104.736328125
"54",828.93017578125,1225.83850097656,3373.037109375,2363.8935546875,1128.17077636719,898.210998535156,3010.20043945312
"55",1233.0859375,766.951354980469,3291.23461914062,2514.9189453125,1217.73620605469,617.823364257812,2905.02197265625
"56",1745.59741210938,818.811462402344,3346.04711914062,2379.50024414062,957.181518554688,1919.693359375,3044.78076171875
"57",516.038452148438,375.844451904297,3298.34643554688,2474.01733398438,1191.51501464844,631.106872558594,3127.44873046875
"58",778.494995117188,842.653930664062,3361.46240234375,2386.17529296875,1349.52954101562,1011.77221679688,3151.61083984375
"59",1355.94885253906,719.444580078125,3068.91845703125,2486.025390625,1006.25616455078,1545.205078125,3066.48266601562
"60",576.754089355469,1314.11804199219,3132.73583984375,2268.21850585938,840.147094726562,674.662292480469,2621.92651367188
"61",964.533081054688,746.972961425781,2676.68139648438,2467.76391601562,1538.66003417969,1172.41003417969,3336.8349609375
"62",1136.68798828125,1343.23461914062,3010.28857421875,2568.29321289062,942.652648925781,701.285461425781,3026.76635742188
"63",630.091064453125,837.491821289062,2601.27758789062,2608.36157226562,611.221252441406,1252.40966796875,3208.01025390625
"64",306.633422851562,1024.55810546875,3238.72094726562,2520.0947265625,1267.55212402344,967.742370605469,2769.0673828125
"65",1128.61779785156,1301.84765625,3232.20581054688,2507.76806640625,1188.99182128906,1053.32104492188,3206.5087890625
"66",520.039855957031,1171.6298828125,3004.90209960938,2315.70434570312,840.081298828125,1051.62939453125,2907.19580078125
"67",1698.16516113281,1224.06701660156,3288.498046875,2067.48876953125,962.840148925781,1063.71264648438,2283.53662109375
"68",568.38037109375,697.816101074219,3278.7822265625,2326.78759765625,1417.88525390625,707.650573730469,2629.70458984375
"69",851.639831542969,1462.70422363281,3205.00048828125,2586.45239257812,1083.35461425781,616.854675292969,3193.56323242188
"70",553.115112304688,1525.00354003906,3497.96752929688,2393.08203125,2212.95263671875,2092.72314453125,3225.40478515625
"71",1226.49560546875,905.542053222656,3094.15747070312,2419.853515625,503.7197265625,1347.86657714844,3017.40014648438
